sentence,label
"We'll hear argument first this morning in Case 17-834, Kansas versus Garcia. General Schmidt. Mr. Chief Justice, and may it please the Court: In a typical and recent year, more than 15 million Americans became victims of identity theft.
One-third of those had their personal information misused in an employment or tax-related fraud setting. Many of those victims were left to untangle reputations, eligibilities, and other finances.
That is why Kansas, like every other state, makes identity theft a crime.
Our laws apply in all settings to all people, citizen and alien alike. Respondents were convicted because they stole other people's personal information with intent to defraud.
But, in Respondents' view, these state criminal laws that govern everybody else do not apply to them.
They argue that Congress has, in effect, granted them to the benefit question, which I think goes perhaps to -- I'm not sure if it goes to conflict or -- or field, I'm a little uncertain about that -- but on the benefit issue, I -- I -- I -- the -- the -- what we agree is off limits is the I-9 system. We aren't arguing that Kansas prosecuted these individuals because they were trying to commit fraud on the I-9 system.
We're arguing that they defrauded folks whose identities were stolen and that we used as evidence the W-4 and K-4 tax forms.
We didn't use the I-9 system. With respect to the notion that somehow preemption turns not on the intent of Congress but on the subjective intent of the offender, that turns preemption analysis on its head. And a hypothetical I think that illustrates that, imagine that let's say Mr. Garcia on the facts here were stopped for speeding not because he was headed to a job he already had but because he was headed with completed employment forms, applications in the back of his car, to apply for the job. He still would be guilty of the same state law crimes of identity theft.
His intent was to obtain the benefit of employment.
But he never arrived at the employer to apply for the job in the first place.
That can't be the test that makes the difference here. And, finally, with respect to the -- the notion of what the state is asking for here, we're -- we're a little unclear on exactly what field our friends on the other side think is preempted. As I suggested earlier, if there is one, it has to be extremely narrow, the I-9 system itself, but we're not sure a field exists there because of the decision in Whiting that states may compel the use of the E-Verify system, which certainly is part of work authorization. So this Court has never identified a field and should not with respect to this case. The conflict, we don't see.
The conflict that was present in Arizona, as we discussed earlier, is not present here.
This is a fundamentally different case. Kansas is not trying to act as an immigration enforcer but to enforce our generally applicable identity theft laws. Thank you. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 18-556, Kansas versus Glover. General Crouse. Thank you, Mr. Chief Justice, and may it please the Court: Reasonable suspicion is a minimal standard.
It permits a brief investigation upon an officer's objective and particularized suspicion.
Common-sense judgments and inferences about ordinary expenses -- experiences are the touchstone of reasonable suspicion. Here, Deputy Mehrer found a vehicle on the road, learned that the registered driver was incapable of lawfully operating that vehicle, had the belief that under common sense the registered owner was likely the driver, pulled the vehicle over, initiated the stop, cited the individual for being a habitual violator. That common-sense belief that Deputy Mehrer had is one that has been recognized by the judges in 12 state supreme courts, four circuit courts is they stipulated to the facts that were relevant to the determination, and the Kansas Supreme Court made a determination as to those facts. My point is that didn't arise until the red brief in this Court.
And so we don't think it's fair to criticize once they've agreed.
If they wanted to indicate as to what the statistics were, they had an opportunity to call that officer and cross-examine him. Second, with regard to waiting for a violation, as Justice Kavanaugh talked about, we think that's a perfectly reasonable situation if we're going to eliminate reasonable suspicion. Rather, if there's a traffic violation, that's probable cause for a stop and that's not a basis.
This Court's decision has indicated that you don't have to wait for probable cause in order to initiate a stop.
And so I think your question was right on. Third, statistics.
We agree with the red brief that indicates that statistics are rarely present and frequently are going to be distinguished by the parties.
And so we don't believe that statistics are relevant. Fourth, we also believe that -- May I go back to the stipulation? You said it's -- Kansas drew the stipulation, right? The parties drew the stipulation, agreed to them, and presented them to the court. So it was a joint stipulation? The parties stipulated, yes, Your Honor. The fourth point I would like to make is that the Fourth Amendment does not and should not apply differently based upon the age and experience of the officer or the time of day of the Fourth Amendment. The rule that Respondents propose would require the officers to let this vehicle go at night because it's impossible to identify. This Court's cases, except for, I believe, a no knock warrant, does not do that.
Certainly, the reasonable suspicion cases do not do that. And, fifth, the states have a strong interest in regulating the roadways of the traffic situation here, and they have a strong law enforcement interest. For example, if there's a report of a -- a child that had been -- You can finish your thought. Thank you.
A child that had been abducted, and we were looking for the mother, the officers would be reasonable to rely upon the license plate. Thank you, Your Honor. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-1059, Kelly versus United States. Mr. Roth. Mr. Chief Justice, and may it please the Court: Once again, the government is trying to use the open-ended federal fraud statutes to enforce honest government at the state and local levels.
Its theory this time is that the defendants committed property fraud by reallocating two traffic lanes from one public road to another without disclosing their real political reason for doing so. This theory turns the integrity of every official action at every level of government into a potential federal fraud investigation.
It end-runs McNally and Skilling by subsuming honest services fraud within property fraud and by criminalizing ulterior motives even without bribes or kickbacks.
It would effect a sweeping expansion of federal criminal jurisdiction fraud. Thank you. Thank you, counsel. Two minutes, Mr. Roth. Thank you.
Your Honor, the -- the federal property fraud statute prohibits schemes to obtain property.
And the government's theory of property here, as I think we just heard, is that the officials, by making this decision about lane alignment, commandeered the control over the George Washington Bridge. That is exactly the type of regulatory control that Cleveland said is not property.
Cleveland referred to the intangible rights of allocation, exclusion, and control.
And the sovereign's intangible rights of allocation, exclusion, and control are not property for purposes of this statute. And, therefore, if what the officials did was used a seat to influence the exercise of those rights, they have not obtained property from the Port Authority.
If that is not correct, then everything an official does is -- falls within the scope of this statute, and the only question that is open is was there some deceit involved? And if -- if that is right, I think the chilling effect on honest public servants is going to be severe. Mr. Roth, you responded to one-half of their theory.
One-half of their theory is the allocation of lanes. Yes. And the other half is the employee time. Yes. So what's your response to that? My response to that, it's actually what he said at the end, which is that the incidental costs of a decision are not the -- are not its object.
And it's what Your Honor asked in earlier question.
The implementation of the regulatory decision is going to use some public resources.
That cannot possibly change the result, or else Cleveland is a complete dead letter. Why do you call it incidental? I mean, it was essential to the scheme. Because it's incidental, Your Honor, in that it -- it was the implementation cost.
It flowed as -- as a result of the regulatory decision.
The regulatory decision was to realign the lanes. That required some employee time in terms of taking tolls and studying the traffic effect, but that was not the object.
That was how it got done. What if it cost a million dollars? Would it be incidental? No -- yes, Your Honor.
It would be a incidental.
It's not a de minimis test.
It's a question of what is the object. Thank you. Thank you, counsel.
The case is submitted.",1.0
"We will hear argument first this morning in Case Number 19-431, Little Sisters of the Poor versus Pennsylvania, and the consolidated case. General Francisco. Mr. Chief Justice, and may it please the Court: In 2011, the government required employers to provide insurance coverage for all FDA-approved contraception, including many religious employers who objected to the coverage, sparking years of litigation.
In 2017, in the best traditions of this country's commitment to religious liberty, the government sought to resolve the issue by promulgating new rules exempting those employers who objected to the mandate. Those exemptions are lawful for two reasons.
First, they're authorized by Section 13(a)(4) of the ACA, which requires employers to provide the types of coverage that the Health Resources and Services Administration provides for and supports.
So it authorizes defeat any opportunity for scrutiny as to whether an employer claiming an objection has a sincere religious belief, whether it is substantially burdened, and would essentially remove the courts from the process entirely. And -- and I think one point to -- to remember is we are dealing with the interplay between two statutes, and as -- as the Court acknowledged in Epic Systems v. Lewis, ultimately, deciding how two statutes work together, where the boundaries are, is a question for courts.
That can't be left just to the agencies. And we submit the Women's Health Amendment impose a mandatory obligation.
It says, ""shall at a minimum provide coverage for and shall not impose any cost-sharing requirements for."" And, nevertheless, what is clear from the -- the floor debate on that is that Congress envisioned that it would require coverage for preventive services, that family planning would be included. Now you also have extremely important interests in RFRA and in the nature of the religious objections that are being claimed. Ultimately, courts need to resolve these questions.
And the agencies have essentially taken these decisions out of the -- the realm of the judiciary and decided for themselves.
And that -- that simply isn't how RFRA works, and under Epic, it's not how these questions should be resolved. Thank you very much, Mr. Fischer. Thank you, Your Honor. Thank you, counsel. General Francisco, you have a minute for rebuttal. Thank you, Mr. Chief Justice. Although RFRA both authorizes and requires these exemptions, at the very least, they're justified under Section 13(a)(4).
That, after all, was the very basis for the church exemption back in 2011.
It's also the basis for the effective exemption that applies to self-insured church plans, as illustrated with respect to the colloquy between my friend and Justice Sotomayor.
And if you accept Respondents' interpretation of the accommodation, it's also the basis for the accommodation itself. Under my friend's position, they seem to concede that all of these other provisions violate Section 13(a)(4).
After all, the church exemption is not limited to ministers, and the church exemption applies to churches that don't even object to contraception. But regardless of how you resolve the issue, the rules here bring a decade-long dispute to a durable end, and they should be upheld. Thank you, General. The case is submitted.",1.0
"We'll hear argument next in Case 18-1501, Liu versus the Securities and Exchange Commission. Mr. Rapawy. Mr. Chief Justice, and may it please the Court: SEC disgorgement orders compel a payment to the Treasury as a consequence for violation of a public law.
An order like that is a penalty, as this Court's unanimous decision in Kokesh makes clear. A penalty must be authorized by statute.
So must any action by an administrative agency.
There is no statutory authority for the SEC to seek disgorgement orders from a federal court and, therefore, it cannot. I have three main points to make this morning.
First, the text, structure, and context of the securities laws offer a straightforward route to reversal.
Congress has created for SEC court actions a tiered system of civil money penalties Wang. And if you are applying the traditional historical approach, you would start at the gain to each defendant -- to each defendant.
You wouldn't start at the total losses to investors and take deductions from there.
And I think that goes to show how far the -- the -- both -- both what happened in this individual case and also how far the analysis that's going on here is from the historical approach. I think the scope of disgorgement has grown over time in part because it is not grounded in statutory text, and that counsel's for returning it to Congress rather than crafting a new remedy and -- and -- by -- as a sort of adapting equitable principles. I think its practical function has been to compel payments to the Treasury.
There is no historical precedent for that.
I would cite to the Court's Gabelli case, in which the Court found that there was no precedent for applying the equitable doctrine of the discovery rule to -- to cases by the government. So, too, here, there's no precedent for using an accounting to compel funds be paid to the Treasury. Finally -- What -- what about the statutes that assume the availability of disgorgement? Those statutes would have no work to do if -- if the Court can order disgorgement absent express statutory authority? We tried to show in our opening brief, Your Honor, that -- that most of those statutes do have some work to do.
There are one or two that don't. Even in those cases, I would say that those statutes at most reflect a presupposition or awareness by Congress that courts were doing this, not an authorization, and authorization is what's needed to authorize -- to inflict a penalty. Finally, if the Court does conclude that some remedy may survive -- may survive in some case, I would urge it, nevertheless, to reverse and not to remand in this case. These individuals have already been ordered to pay their entire gross pecuniary gains, and anything above and beyond that would go beyond the equitable principle that no individual should be -- should be permitted to profit from his or her own wrong. And with that, Your Honors, I would respectfully request the Court reverse. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument this morning in Case 18-8369, Lomax versus Ortiz-Marquez. Mr. Burgess. Mr. Chief Justice, and may it please the Court: Without-prejudice dismissals for failure to state a claim are not strikes under Section 1915(g) for three reasons. First, the statute uses a familiar legal phrase with a well-established meaning in the context relevant here.
When courts review judicial orders to determine their impact on a future action, evaluating preclusion, for example, they conclusively presume that the phrase ""dismissed for failure to state a claim"" means dismissed with prejudice. In 1915(g), Congress used the same phrase in the same basic context.
There's every reason to think Congress expected courts to apply the phrase's settled meaning rather than to convert ordinary without-prejudice dismissals into sanctions that restrict future suits. Second, is that, while Rule 12(b), an authorization provision, allows for a dismissal with or without prejudice, when you are determining the impact of -- of a dismissal after it has previously been entered, it is -- there's a conclusive presumption that it is with prejudice. So we think Congress would have understood it that way.
And that fully explains the -- the difference between why the phrase is being interpreted one way in 1915(g) as opposed to the screening provisions, which mirror 12(b) in authorizing dismissal. Another point I'd like to make is I didn't hear a good response to Justice Kavanaugh's question as to why there would be a good reason to treat differently actions that -- instances in which a court allows amendment and then dismisses versus instances in which the court decides, well, I'm just going to dismiss this entire action without prejudice. And the other side's argument seems to rely on the notion that courts will by and large apply Rule 15 and allow multiple amendments.
As I indicated before, it's not clear that that is a preferable system.
And I think it's also not clear that that is consistent with the text of the PLRA. When you look at the screening provisions, in particular 1915(e) and 1997(e), they speak in terms of requiring the court to dismiss the action or the case. So the idea that they can cure the problem that their reading has by saying, well, courts are going to allow multiple amendments, so you don't have to worry about instances in which there is a without-prejudice dismissal, I don't think is consistent with how the -- the Act works as a whole. The final point I'd like to make is that the other side alluded multiple times to the -- how many prisoner suits there were and that they've decreased. As we noted in our reply brief, there's no indication that there is any different pattern in the Third or Fourth Circuit.
The Fourth Circuit has had this rule for over a decade and there's no indication that by adopting a clear rule that without-prejudice dismissals do not qualify as strikes, that there's been any significant uptick in prisoner litigation. If the Court has no further questions, we urge you to reverse. Thank you, counsel.
The case is submitted.",0.0
"We'll hear first this morning in Case 18-1086, Lucky Brand Dungarees versus Marcel Fashions Group. Ms. Cendali. Mr. Chief Justice, and may it please the Court: This Court should reverse the Second Circuit because it erred in holding that a defense never previously litigated to judgment can be barred in a case involving new claims. This Court rejected that idea over a hundred years ago in Cromwell and Davis, and as this Court unanimously made clear more recently in Taylor v. Sturgell, the preclusive effect of a judgment is determined by two doctrine: Issue preclusion, which forecloses relitigation of issues actually litigated and resolved, and claim preclusion, which forecloses successive litigation of the very same claim. Applying these long-established principles, the proper rule is a defendant is free that before. Because to the extent that that case is -- is a new claim, they should be able to bring that.
There's an ongoing course of -- of conduct then -- then -- and you were made whole from the first nonpayment -- So that isn't the question, because everybody agrees it's a new course of conduct.
But this was a defense.
And they said you can't raise the defense.
And then Wright and Miller is a little worried about that.
They say, well, this is a question about estoppel.
And -- so -- so that seemed like a point on his side.
What about those cases? Well, it -- well, none of the cases, none of the cases cited in their brief, are on -- these facts.
With regard to the rent case, if it's -- if it means what was just said, then it's just wrong and not consistent with law.
And -- Counsel, let's assume that they had actually litigated, you had actually litigated whether the use of ""Lucky Brand"" trademarks, without the use of ""Get Lucky,"" was an infringement on the superior ""Get Lucky"" mark.
Let's assume the Court had said it's an infringement for you to do that.
No permanent injunction.
We're just going to give damages. Then there's now a new lawsuit that says you're continuing, after the old one, to use the ""Lucky Brand"" trademarks in the same way.
That's how they are pitching this to us, okay? Now you should be precluded because you had a full and fair opportunity to raise the settlement agreement as your right to use the ""Lucky Brands."" You didn't.
Why should you raise it now? That -- I think that that's the case that they say this is. Right. And assuming that were the case, you had a full and fair opportunity to litigate your use of ""Lucky Brands"" without ""Get Lucky,"" and the jury found that your use was an infringement, how could you then defend this case? May I answer? Yes. Well, you would defend it because the case sought subsequent relief for subsequent infringements where you would be allowed to present new defenses to that different period of time.
In the absence of a forward-looking injunction, it's a -- a new case.
Future facts could not have been before the court.
And that's the answer. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-1023, Maine Community Health Options versus United States, and the consolidated cases. Mr. Clement. Mr. Chief Justice, and may it please the Court: This case involves a massive government bait-and-switch and the fundamental question of whether the government has to keep its word after its money-mandating promises have induced reliance. The government suggests that there is no such thing as an enforceable congressional promise and that even the clearest command to pay money is subject to a caveat that it's subject to appropriations, and reliance, even on clear language, is ""inherently unreasonable."" That position is inconsistent with all this Court's cases, including the ones that go the government's way by finding an implied repeal for, in the government's view, there a trust.
And the Court found an action there. There, you really had to do some inferring and some implying to get to the cause of action, not so with respect to this kind of direct ""shall pay"" obligation. My friend also relied a lot on the Amtrak case.
I think it's worth taking a closer look at that case, because the kind of contract at issue there was the kind of contract that would essentially bind the federal government in perpetuity and prevent them even from taking action prospectively. So, there, it was basically about whether the employees of the railroads that got consolidated into Amtrak were going to get essentially a free pass for life.
And the Court in that context said, well, we don't want to bind future Congresses forever on that. But this is different.
This is whether you're going to be bound to a contract where the counterparty has already performed to their detriment.
And in those circumstances, I don't think there should be any special rule. Again, I think the two paragraphs in the Bowen dissent are exactly right.
I think this is a unilateral contract that's accepted through performance, and then the government has to pay. But, if for some reason you think you don't get a contract unless the statute says the word contract, then you just treat it as a statutory obligation to pay. My friend said that all those cases that Justice Scalia relied on are salary cases. That's not actually true.
There are also pension benefit cases there for pensions that are available or special benefits that are available to law enforcement officers and firefighters.
So this is not some principle that's been limited strictly to the context of salary provisions. And my final point is on what Congress was trying to accomplish here.
There is no question that they wanted to get the insurance companies to provide these policies.
But there is equally no question that they wanted the premiums to be relatively low. And in thinking about the billions of dollars that this failure to uphold their obligations is going to cost the government, you shouldn't lose sight of the fact that they also saved billions of dollars in tax subsidies by reducing the premiums through this -- through this commitment. Thank you. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument first this morning in Case 18-9526, McGirt versus Oklahoma. Mr. Gershengorn. Mr. Chief Justice, and may it please the Court: This case is resolved by the fundamental proposition that decisions about sovereign rights are for Congress to make and Congress makes those decisions by speaking clearly in the text.
The decision below must be reversed because the text makes clear that Congress never terminated the Creek reservation and never transferred federal criminal jurisdiction to Oklahoma. I have four basic points to make this morning.
First, the Creek Nation had a reservation.
The relevant treaties reserved the lands from sale and solemnly guaranteed the lands for the Creek to govern.
The text of both treaties and statutes expressly identified the Creek land as a reservation.
Nothing more was needed. Second, Congress Mr. Kneedler. Mr. Gershengorn, you have two minutes for rebuttal. Thank you, Mr. Chief Justice.
A number of things. Justice Gorsuch, first, you're exactly right.
This Court may not be able to determine which party had the better reading of events on the ground 120 years ago, but it is surely well-positioned to determine which party has a better reading of the text.
And on that score, I submit this case is not close. Second, Justice Ginsburg, two points. With respect to fee title, that was meant to be an additional protection because everyone understood the -- the imperfections in Indian title.
The Creek didn't even get their patent until 1852, 20 years after the reservation was -- was given.
Elimination of fee title does not eliminate treaty promises.
Those have to be disestablished through plain text. In addition, Justice Ginsburg, you're exactly right, the right, title, and interest language, which is the only text the other side can point to, conveys only proprietary interest, not sovereign interest, and so there is no textual transfer. There has been a lot of talk -- discussion this morning about irrespective of race.
It is -- one quick point on that. When Congress -- when -- in the Enabling Act in Section 13, what Congress put in place was the laws of the territory of Oklahoma, which did not have the supposedly magic language about ""irrespective of race."" That suggests that Congress well understood that the arguments the SG and Oklahoma are making on this score are -- are made up for today. Fourth, there was a lot of discussion about whether there's a compromise available on criminal jurisdiction.
There is not.
Justice Alito listed a number of factors for Mr. Kneedler.
One of the missing ones was the text. The text is very clear.
I was amazed that Mr. Kneedler said there was no basis for believing that there was -- ignoring the text. Nagonset said that is true.
Secretary Udall's memo listed seven states in which it were true. Finally, the numbers today are mind-boggling in the back of the envelope.
They don't appear in any of the briefs.
The only fixed number is 178 petitions.
That dwarfs Ramos. I understand the Court's concerns about jurisdictional consequences, but there are no serious disagreements that these disputes are common in Indian Country -- Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 18-1109, McKinney versus Arizona. Mr. Katyal. Thank you, Mr. Chief Justice, and may it please the Court: The State seeks to put James McKinney to death even though he's never once had a sentencing proceeding that complies with current law.
There are two separate paths for McKinney to win.
The path in question 1 argues that the Arizona Supreme Court reopened McKinney's sentencing proceeding.
The Ninth Circuit had earlier granted a conditional writ of habeas corpus and gave the State the option of either imposing a life sentence or seeking the death penalty again. The State chose the latter, which required brand new state action in the form of new sentencing.
The Arizona Supreme Court then did everything itself just as it had in 1996. That know, you should extend Clemons, particularly given this Court's decisions in Ring and Hurst and Haymond, all of which suggest that really juries have a fundamental role here. Now, with respect to question 1, our point to you is that resentencing was required by the Ninth Circuit.
They got a full-blown resentencing. We're not challenging -- he has some argument about a DIG.
We're not -- it wasn't in the briefs in opposition or below.
We're not challenging the Ninth Circuit's determination. We're challenging the Arizona Supreme Court's decision here to not comply with the law of this Court, Eddings and Jiminez, which reopened the conviction. Now, if you accept their view, you're going to basically license a state to slap the label of collateral review on and allow them to conduct new sentencing proceedings that will evade Batson, that will undermine everything that Justice Harwin tried to do when he tried to overrule -- when he overruled Linkletter.
And they'll be able to pick cases and say, oh, this time it won't be final.
That time it will. That's a very dangerous thing. I agree there are difficult cases, and my friend ended with this, there will be some difficult cases in the middle, but this is not that.
Eddings is the heart of what capital sentencing is about. And so, if you allow a reweighing for the first time on an appellate court when there's never been one in the trial court, you are -- you know, you're basically doing everything at that second stage.
And that, I think, is -- is profoundly -- profoundly against what this Court's precedents are. He's right to say Jimenez doesn't directly control this case.
That's not our argument.
Our argument is Jimenez states a truism, that when a case is final, as it was in 1996 when the Court ruled, it can be reopened by voluntary action by the state. And, here, that action happened.
The state reopened and set the clock back to 1996, and they -- you see when you look at and compare side-by-side the 2016 -- 2018 opinion to the -- to the 1996 one, there's actually more extensive analysis.
It's the opposite of harmless error review and the stuff he was talking about in -- in his remarks. If there are any questions. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument first this morning in Case 18-935, Monasky versus Taglieri. Mr. Tayrani. Mr. Chief Justice, and may it please the Court: The Hague Convention on the Civil Aspects of Child Abduction is designed to protect children who have a country of habitual residence from the harmful effects of wrongful removal from that country.
In this case, however, the Convention was applied to separate two-year-old A.M.T. from her mother, the only caregiver A.M.T. had ever known, and to return the child to Italy, a country where A.M.T. had spent only the first eight weeks of her life. The Sixth Circuit's decision upholding A.M.T.'s return to Italy rests on an erroneous definition of habitual residence.
The Sixth Circuit held that A.M.T.'s parents could share an intent to raise A.M.T. in also the extent to which such an order would be accepted by the Italian authorities. Unless the Court has any further questions, thank you. Thank you, counsel. Two minutes, Mr. Tayrani. Thank you.
Three points, Your Honor. With respect to the standard applied by foreign courts to cases involving infants, I would point the Court to paragraph 55 in the European Union Court of Justice's decision in the Mercredi case. The Court there stated that an infant necessarily shares the social and family environment of the circle of people on whom he or she is dependent.
Consequently, where the infant is, in fact, looked after by her mother, it is necessary to assess the mother's integration in her family and social environment. That is the standard that Lady Hale adopts in the A versus A case at paragraph 54, sub (6): Applying that standard in this case leads to one clear inextricable conclusion, that Monasky was not integrated into a family and social environment in Italy and that, therefore, A.M.T. did not have a habitual residence in Italy. This Court need look no further than the parties' stipulation at JA 28 and JA 29 that, as early as August of 2014, Monasky was already laying the groundwork for her return to the United States by looking for U.S. healthcare and child care options, U.S. employment, and U.S. divorce lawyers. This Court need look no further than JA 200 and JA 217, which are emails between the parties sent in the critical days preceding and following A.M.T.'s birth, where Monasky reiterated her intent to return to the United States and to divorce Taglieri. And this Court need look no further than Pet. App. 94a, where the district court found that Monasky intended to return to the United States with A.M.T. as soon as possible. That's precisely what she did.
The day A.M.T.'s U.S. passport arrived, when A.M.T. was eight weeks old, Monasky fled the dangerous situation in which she found herself and returned to the United States. This Court can and should make that determination and it should order A.M.T.'s return to the United States for a full and fair child custody hearing, which is the only venue in that -- in which that hearing can take place. Thank you. Thank you, counsel.
The case is submitted.",0.0
"We'll hear argument first this morning in Case 18-1432, Nasrallah versus Barr. Mr. Hughes. Mr. Chief Justice, and may it please the Court: When Congress enacted the jurisdiction-stripping provision in (2)(C), it expressly defined the key term ""order of removal."" It is an order that finds an individual deportable or orders deportation. A CAT order does neither, and the government does not disagree.
CAT relief is temporary, applicable only to the country where an individual is likely to be tortured or killed.
If CAT relief is granted, the removal order remains enforceable.
As the government says, ""a grant of withholding or deferral leaves the final order of removal undisturbed."" When Congress enacted (2)(C), it also stripped jurisdiction of expedited removal orders.
This is Section (2)(A), reprinted in the government's brief at page broader effect of (2)(C) than what Congress actually wrote in (2)(C). But (2)(C) was pretty straightforward on its face because I remind the Court in A-47, that definition, order of deportation, was enacted by Congress for the specific purpose of defining the scope of (2)(C). Congress said in Section 440(a) of -- of AEDPA, we are going to strip jurisdiction for criminal aliens with certain convictions.
And in -- in 440(b), we're going to define the scope of that.
This is just simply outside the scope of the jurisdiction-stripping statute that Congress enacted as it defined when it engaged in enacting that -- that provision. But, next, if there's any doubt about this, if ultimately the Court thinks that these other provisions create multiple plausible interpretations of the statutory text, this is where the Court's strong presumption in favor of judicial review of agency action would do the work. Again, it's the government's burden not to show that there are multiple plausible interpretations but that its interpretation is the only correct one.
We think the text is unambiguous in our favor. But, if the Court disagrees with us, at the very least, there are multiple plausible interpretations, and, there, the presumption in favor of judicial review would do the work. And -- and then, finally, Congress purposefully chose to make CAT claims absolute. Congress -- this was a broad recognition to the horrors of torture. When there is an error in the administrative process, as the government just identified below, what that means is a court has found that the administrative agency made an error in finding that torture was not more likely than not. When there -- a CAT relief -- when CAT relief is granted, that means that there is a finding that it is more than 50 percent likely that the individual is going to be tortured or extrajudicially killed upon removal to that country. The United States has made a firm commitment that our deportation system is not going to be used to send an individual to a place where they are more likely than not to be subject to torture or deportation -- or torture or death. It is completely sensible that Congress did not extend (2)(C) to jurisdiction stripping in these circumstances.
Thank you. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case 17-1268, Opati versus the Republic -- Republic of Sudan. Mr. McGill. Mr. Chief Justice, and may it please the Court: Sudan provided Al Qaeda with a safe haven and vital material support enabling it to carry out the embassy bombings, killing 224 people and wounding thousands more.
In retaliation, President Clinton sent 13 cruise missiles into Khartoum.
But to impose punitive damages, Sudan argues, somehow would violate principles of fundamental fairness embodied in the Landgraf presumption. If fairness is the issue here, then Sudan surely should lose.
The State Department had designated Sudan as a state sponsor of terrorism in 1993, but Sudan continued to shelter Osama Bin Laden even as he issued fatwahs calling for attacks on U.S. interests. In 1996 Congress enacted the same act or incident as Owens, we file under 1605A.
What happens then? Under 1605A1 -- I'm -- I'm sorry, under 1083(c)1, the amendments made by this section shall apply to any claim arising under Section 1605A. The amendments of 1083, therefore, apply to our claims.
And at page 43, Sudan concedes that -- and I'm reading now -- ""Section 1083(C)(1) simply provides that all the amendments under Section 1083 apply to a claim arising under Section 1605A."" All the amendments.
That includes punitive damages. But he's saying -- I think he's saying, look at the -- look at the first -- look at 2(b)(a) in the application to pending cases.
And he's saying with respect to any action brought under 1605(a)(7) -- small a -- that's where this retroactivity, that's where the thing applies, and he says his was -- yours isn't. We're not -- we're -- But you come to -- We're not -- -- the related part. -- a prior action.
We're a related action. Arising out -- But 1605A - -- of the same -- -- applies to both. Prior actions is the Acree case.
Prior actions are cases that already had punitive damages judgments that Congress said could be revived. Any judgment in the action ""shall be given effect as if it had been filed under 1605A(c)."" And it was for that reason that the President first vetoed it, and it was in response to the President's veto that Congress gives waiver authority with respect to Iraq. Mr. McGill, the one argument that they make that I -- can we avoid reaching, is a subject matter jurisdiction, whether relatives of victims for their independent state tort actions fall within any of these statutes, because they all require a U.S. nexus. Yes.
So the -- the argument is that claimant in 1085 -- 1605A(a) means legal representative.
That's their argument.
That argument is wrong for several reasons: First, it's contrary to the plain meaning of claimant.
Second, claimant or victim was language added in a technical amendment in 1997, and it was consistent -- may I -- You can get to third, and then -- Consistently -- consistently applied by lower courts for some 12 years.
And Congress legislated against that background, ratified that, and I'd cite the Inclusive Communities Project for that. Thank you, counsel.
The case is submitted.",1.0
"We'll hear argument next in Case Number 19-267, Our Lady of Guadalupe School versus Agnes Morrissey-Berru, and the consolidated case. Mr. Rassbach. Mr. Chief Justice, and may it please the Court: If separation of church and state means anything at all, it must mean the government cannot interfere with the church's decisions about who is authorized to teach its religion. In this country, it is emphatically not the province of judges, juries, or government officials to decide who ought to teach Catholic fifth graders that Jesus is the son of God or who ought to teach Jewish preschoolers what it means to say: Hear, O Israel, the Lord your God, the Lord is one. And at bottom, that is what these cases are about: who controls who teaches applies and so schools can pay people different amounts, use race, sex, other private characteristics even when they have nothing to do with the religion and the religious values at stake. So we ask the Court to affirm. Thank you, counsel. Mr. Rassbach, two minutes for rebuttal. Thank you, Mr. Chief Justice, and may it please the Court: A -- a few points.
The first is that the proof is in the pudding, and we have the pudding here.
The ministerial exception has been working well for decades and has been using the functional consensus both before and after Hosanna-Tabor. And you look at pages 8 through 9 of the yellow brief, we explain that there are other cases where lay teachers and -- and have been decided under -- under the functional test. So there -- I would advert to the fact that the -- the federal government said there are three buckets, pastors, musicians, teachers. Teacher cases are common and they get decided under the functional consensus all the time. And I would say post-Hosanna-Tabor, there's been a real crystallization among the lower courts around the Alito concurrence in Hosanna-Tabor. By contrast, the Respondents' test has never been used.
And their claims of things like, you know, nurses, lots and lots of nurse cases -- there haven't been nurse cases in four decades.
There's not going to start being a lot now. There's no need to decide the co-religionist issue in this case.
In this case, they -- they are -- they were co-religionists and both schools wanted their teachers to be Catholic, just like in Hosanna-Tabor, when there were non- -- not people from that same religion that were used -- there were sometimes gap fillers employed. And, finally, this is a heartland case.
These teachers are the primary teacher of the faith.
They are the stewards of the faith. They are the leaders of their classroom.
They -- they -- the function of teaching the next generation is central, as Mr. Fisher just conceded.
These -- these are the people who will teach the faith to the next generation.
If -- if they don't do it, no one else will. The decisions below would replace Hosanna-Tabor's well-designed framework for deciding delicate church/state questions with a constitutional thicket.
They should be reversed. Thank you. Thank you, counsel.
The case is submitted.",1.0
