sentence,label
"We'll hear argument next in Case 15-866, Star Athletica v. Varsity Brands. Mr. Bursch. Thank you, Mr. Chief Justice, and may it please the Court: Congress did not intend to grant a century-long copyright monopoly in cheerleader uniform design.
And there are three points that support that conclusion. First, by subjecting two-dimensional pictures and graphics as well as sculptures to Section 101 separability test, Congress made clear that two-dimensional and three-dimensional designs must be analyzed for separability. Second, under Section 101's text, the dispositive questions are twofold: Whether the deign features can be identified separately from the useful article's utilitarian aspects; and second, whether they can exist independently, that is, the design features do not add to or change the useful article's utilitarian -- Why, in this case, would We'll hear argument next in Case 15-866, Star Athletica v. Varsity Brands. Mr. Bursch. Thank you, Mr. Chief Justice, and may it please the Court: Congress did not intend to grant a century-long copyright monopoly in cheerleader uniform design.
And there are three points that support that conclusion. First, by subjecting two-dimensional pictures and graphics as well as sculptures to Section 101 separability test, Congress made clear that two-dimensional and three-dimensional designs must be analyzed for separability. Second, under Section 101's text, the dispositive questions are twofold: Whether the deign features can be identified separately from the useful article's utilitarian aspects; and second, whether they can exist independently, that is, the design features do not add to or change the useful article's utilitarian -- Why, in this case, would we even need to get to any question of separability? What was submitted was a two-dimensional artwork.
It may not be like Mondrian, but it is chevrons and other things. They are not submitting the cheerleader's uniform itself.
They are not saying anything about the shape of the uniform, the cut of the uniform.
They are just saying these zigzag designs -- and you can choose from five different ones that are interchangeable, the design. So why isn't this a -- a case of not -- not part -- the pictorial graphic element is not part of the design of the cheerleader's uniform; it's superimposed on it.
It's reproduced on it.
It's applied to it. There two reasons, Justice Ginsburg.
First, consider the example where you have a designer who designs a military uniform.
And on that military uniform, they design the best desert camouflage that's been ever designed in the history of the world. And they submit it to the copyright office, and they don't claim the design in the uniform, they only claim copyright in the design on the uniform. There is no question they would have the copyright in the design, but the courts would still look to see whether that adds to the utilitarian aspects of that uniform such that that design copyright holder could not prevent the military from producing a military uniform that uses that design. That's why it's so important to understand that in Section 101, not only two-dimensional -- or three-dimensional, but also two-dimensional designs are subject to separability. And there's a second",0.0
"We'll hear argument first this morning in Case No. 15-513, State Farm Fire and Casualty Company v. United States, ex rel. Rigsby. Ms. Sullivan. Mr. Chief Justice, and may it please the Court: The False Claims Act asks very little of a private qui tam relator who would step into the government's shoes, file under seal, serve only on the government, and maintain the seal until it is lifted. Respondents here violated that requirement. They leaked the content and existence of their suit to the Associated Press, ABC, and the New York Times.
And yet, under this rule adopted by the court of appeals, they suffered no consequence whatever for that violation.
This Court should reverse or vacate and hold that such bad-faith, willful, and severe violations warrant dismissal under We'll hear argument first this morning in Case No. 15-513, State Farm Fire and Casualty Company v. United States, ex rel. Rigsby. Ms. Sullivan. Mr. Chief Justice, and may it please the Court: The False Claims Act asks very little of a private qui tam relator who would step into the government's shoes, file under seal, serve only on the government, and maintain the seal until it is lifted. Respondents here violated that requirement. They leaked the content and existence of their suit to the Associated Press, ABC, and the New York Times.
And yet, under this rule adopted by the court of appeals, they suffered no consequence whatever for that violation.
This Court should reverse or vacate and hold that such bad-faith, willful, and severe violations warrant dismissal under either -- any appropriate test. Did you seek any sanction of -- for the seal violations other than dismissal? We did not, Your Honor.
We sought dismissal repeatedly. Why not? Your Honor, we think dismissal was the appropriate sanction and that any alternative sanction would be toothless here for -- for -- just to begin -- From -- from -- perhaps from the defendant's point of view, but I thought the whole purpose of sealing the materials was not to tip off the defendant.
And if that's so, then the defendant would benefit from being tipped off, and the government -- who I think you agree is the primary concern of Congress to be protected -- the government then would be left with the choice of either drop -- dropping the suit or expending its own resources on it. So the one that was really penalized, in addition to the qui tam plaintiffs, is the government. Your Honor, we think that Congress intended a statutory bargain that does not give the government absolute discretion to decide whether the seal has been violated. And let me explain first what the statutory bargain is.
The statutory bargain set forth in 3730(b)(2) is, the relator gets the litigating authority of the government.
It gets to see -- share in any award the government might obtain, but on condition -- on a mandatory condition that it abide by the simple requirements I mentioned, of keeping the -- the complaint under seal. And if it's a condition for the government's benefit, the government",0.0
"We will hear argument next in Case 16-341, TC Heartland v. Kraft Foods. Mr. Dabney. Mr. Chief Justice, and may it please the Court: The Court in this case is presented with an historic choice.
That choice is between upholding or destroying venue protections that Congress provided in 28 U.S.C. 1400(b), and that this Court interpreting that statute declared to exist in its Fourco Glass decision. And the correct choice, we submit, is to adhere to this Court's existing, long-established interpretation of Section 1400(b) and to reject the new call for a new revisionist interpretation that would render Section 1400(b) nugatory in this case and in all but the most unusual cases. I'd like to open first with some undeniable points.
In Fourco Glass, this Court made two holdings about We will hear argument next in Case 16-341, TC Heartland v. Kraft Foods. Mr. Dabney. Mr. Chief Justice, and may it please the Court: The Court in this case is presented with an historic choice.
That choice is between upholding or destroying venue protections that Congress provided in 28 U.S.C. 1400(b), and that this Court interpreting that statute declared to exist in its Fourco Glass decision. And the correct choice, we submit, is to adhere to this Court's existing, long-established interpretation of Section 1400(b) and to reject the new call for a new revisionist interpretation that would render Section 1400(b) nugatory in this case and in all but the most unusual cases. I'd like to open first with some undeniable points.
In Fourco Glass, this Court made two holdings about 1400(b) that control this case.
The first is this Court interpreted Section 1400(b) as a standalone.
It's the sole and exclusive provision governing venue in patent cases and is not to be supplemented with Section 1391. How can that be when in Brunette we said that 1391 governed aliens, the definition of aliens? So that broad statement we couldn't have meant. What the Court held in Brunette was that venue legislation had, since the beginning of the Republic, been extended only to United States domestic persons and that the then-existing 1391(d) of Title 28 was not a venue rule at all, but rather was a codification of a principle that dated back to 1789 that aliens were simply outside the scope of all venued laws. So what do we do with unincorporated associations? What we do with unincorporated -- Those are -- those are not defined by 1400. Well, 1400(b) in Fourco was held to apply to all defendants.
That was one ground on which this Court held in Fourco that 1400(b) was standalone, precisely because its predecessor had applied to any person, corporation, or partnership.
And there was never any practical issue interpreting 1400(b) as in litigation involving limited partnerships and even unincorporated nonperson associations, because the linchpin of 1400(b) and its predecessor was domicile. When you have a venue rule that keys to domicile and specifically distinguishes between a domiciliary and a non-domiciliary, then the problems that the Denver and Rio Grande case addressed and that Respondent brings up as hypothetical problems simply didn't exist. It's",1.0
"We'll hear argument next in Case 16-605, the Town of Chester v. Laroe Estates. Mr. Katyal. Thank you, Mr. Chief Justice, and may it please the Court: Had Laroe filed the lawsuit against the Town of Chester, it would have been dismissed for lack of standing.
However, Laroe claims that because it sought intervention under Rule 24(a)(2), that things are different.
That's wrong. An intervenor of right is a full-blown party and can invoke the full suite of powers of the Federal judiciary, from subpoenas to summary judgment.
But standing is not dispensed in gross and those indications of judicial power must be grounded in Article III, and that is particularly so because of two key facts. First, Rule 24(a)(2) situates intervenors who are in a different position from regular plaintiffs.
Insofar We'll hear argument next in Case 16-605, the Town of Chester v. Laroe Estates. Mr. Katyal. Thank you, Mr. Chief Justice, and may it please the Court: Had Laroe filed the lawsuit against the Town of Chester, it would have been dismissed for lack of standing.
However, Laroe claims that because it sought intervention under Rule 24(a)(2), that things are different.
That's wrong. An intervenor of right is a full-blown party and can invoke the full suite of powers of the Federal judiciary, from subpoenas to summary judgment.
But standing is not dispensed in gross and those indications of judicial power must be grounded in Article III, and that is particularly so because of two key facts. First, Rule 24(a)(2) situates intervenors who are in a different position from regular plaintiffs.
Insofar as intervenors only must show that the existing parties don't adequately represent their interests, so it is absolutely foreseeable that an intervenor will adopt a different position than the parties in the case and invoke Federal judicial power. And, second, like here, when the party challenges the standing of an intervenor in district court, that court does not abuse its discretion when it conducts the standing inquiry.
This rule is efficient, it avoids all sorts of contingent derivative interests -- It sets up a difference between intervening on the defendant's side and the plaintiff's side.
Intervening on the defendant's side under your scheme, that's easy, but not on the plaintiff's side.
And why should there be that disuniformity? Yeah, I don't know that there is any sort of disuniformity.
The first thing I'd say is, Justice Ginsburg, is this case involves a plaintiff intervenor and some of the defendant intervenor's standards and stuff does get a little meta, and I don't know that you have to reach it here. But if you were to reach it and you were to ask, I'd say that the inquiry would be essentially the same.
This Court in Hollingsworth v. Perry basically gave us the test for what that is, and it said in Hollingsworth, ordinarily we think of standing as something about plaintiffs, but it's also true about defendants too.
And when a defendant on appeal is trying to bring an appeal or something like that, the question is, how -- is the judgment below creating some sort of concrete harm to them.",1.0
"We'll hear argument first this morning in Case 15-577, Trinity Lutheran Church v. Comer. Mr. Cortman. Thank you, Mr. Chief Justice, and may it please the Court: The State of Missouri has excluded The Learning Center from a recycling program that provides a safer playground for children solely because the preschool is operated by a church rather than a secular not-for-profit. The State has made several important concessions in this case.
Number one, that the policy in this case is not facially neutral, and number two, that based on their religious character, churches are not eligible for the benefit here. This admitted discrimination against religion violates this Court's Free Exercise Principles. First, as stated in McDaniel and Smith, the Free Exercise Clause prevents the government from imposing special disabilities We'll hear argument first this morning in Case 15-577, Trinity Lutheran Church v. Comer. Mr. Cortman. Thank you, Mr. Chief Justice, and may it please the Court: The State of Missouri has excluded The Learning Center from a recycling program that provides a safer playground for children solely because the preschool is operated by a church rather than a secular not-for-profit. The State has made several important concessions in this case.
Number one, that the policy in this case is not facially neutral, and number two, that based on their religious character, churches are not eligible for the benefit here. This admitted discrimination against religion violates this Court's Free Exercise Principles. First, as stated in McDaniel and Smith, the Free Exercise Clause prevents the government from imposing special disabilities on the basis of religious views or religious status, and forcing a choice between the exercise of religion and receiving either a government benefit, right, or privilege. Assuming that there's no serious risk of an establishment violation, that's off the table, are there ever instances in which status -- religious status can be used to deny religions or religious believers benefits from the State? Or are you saying that it's -- that absent in Establishment Clause problem, that status can never be the base -- religious status can never be the basis for a governmental action or governmental ordinance, governmental statute? I -- I'm not sure if it can be.
I can't think of a specific example.
And the reason I say that is, the question is, is why would someone's religious status matter in the first place to receiving a government benefit? And that's another -- On that -- on that question, I guess rather long ago now in the Everson case back in 1947, this Court said in no uncertain terms what the Framers didn't want was tax money imposed to pay for building or maintaining churches or church property.
And doesn't that fit this case? And if so, is Everson passé? I don't think it does. Everson also said that we have to be careful in not establishing a church not to deprive religious people or organizations of general government benefits.
And so I think that's the key here.
I think there's a difference between funding of religious activities and funding secular activities of religious organization.
And",1.0
"We'll hear argument first this morning in Case 15-1503, Turner v. United States, and the consolidated case, 15-504, Overton v. United States. Mr. Williams. Thank you, Mr. Chief Justice, and may it please the Court: In Brady v. Maryland, this Court established the now familiar principle that the prosecution must disclose to the defense all favorable and material information.
This case involves a clear violation of that principle.
Here the prosecution suppressed information that a serial assaulter of women had been seen acting suspiciously at the crime scene before police arrived.
The prosecution further suppressed that this man's girlfriend was in the alley at the time, yet he did not speak to her and she did not speak to him. If this information had been available to Petitioners at trial, they We'll hear argument first this morning in Case 15-1503, Turner v. United States, and the consolidated case, 15-504, Overton v. United States. Mr. Williams. Thank you, Mr. Chief Justice, and may it please the Court: In Brady v. Maryland, this Court established the now familiar principle that the prosecution must disclose to the defense all favorable and material information.
This case involves a clear violation of that principle.
Here the prosecution suppressed information that a serial assaulter of women had been seen acting suspiciously at the crime scene before police arrived.
The prosecution further suppressed that this man's girlfriend was in the alley at the time, yet he did not speak to her and she did not speak to him. If this information had been available to Petitioners at trial, they would have presented an alternative perpetrator's theory that centered on this incredibly violent individual. They would have told the jury that during October 1984, in this neighborhood, this man committed similar assaults against similar victims.
They would have then posited to the jury that the same person who had accosted a D.C. councilwoman in an alley and attacked her -- Counselor? Yes. At the trial, the witness, Mr. Freeman, indicated that there were two people acting suspiciously.
He raised an objection that those names had not been disclosed.
The prosecutor explained his reasons for not disclosing the names, and defense counsel chose to say, I'll get them on the -- I'll call the witness and get the names myself, and then he dropped the ball. What also occurred was that these -- this -- this name was given to him as a -- was given to him and all defense counsel as a possibility within the materials that were disclosed, that Mr. McMillan had been on the scene and no follow-up was done. How can we say that it was undisclosed or not made available in light of those record facts? Sure.
So let me begin with what the prosecutor said during that colloquy, which is at page 63 of the Joint Appendix.
The prosecutor said that his view was that this was not Brady, so he made the -- the statement that this was not Brady information and that he had adhered to his Brady obligations. This Court made clear in Banks v. Dretke that a rule that",0.0
"We'll hear argument first this morning in Case No. 15-423, Bolivarian Republic of Venezuela v. Helmerich & Payne International Drilling Company. Ms. Stetson. Mr. Chief Justice, and may it please the Court: The exceptionally low Bell v. Hood pleading standard under which a plaintiff's claims will survive dismissal for lack of subject matter jurisdiction as long as they are not wholly insubstantial or frivolous has no application in a Foreign Sovereign Immunities Act.
Subject matter jurisdiction bespeaks the court's power to decide a case, and before a court in the United States may exercise that power over a foreign sovereign, it needs to decide that that sovereign is not entitled to immunity.
""Decide"" comes from Section 1602 of Title 28.
That phrase ""not entitled to immunity comes from Section 1330.
What that We'll hear argument first this morning in Case No. 15-423, Bolivarian Republic of Venezuela v. Helmerich & Payne International Drilling Company. Ms. Stetson. Mr. Chief Justice, and may it please the Court: The exceptionally low Bell v. Hood pleading standard under which a plaintiff's claims will survive dismissal for lack of subject matter jurisdiction as long as they are not wholly insubstantial or frivolous has no application in a Foreign Sovereign Immunities Act.
Subject matter jurisdiction bespeaks the court's power to decide a case, and before a court in the United States may exercise that power over a foreign sovereign, it needs to decide that that sovereign is not entitled to immunity.
""Decide"" comes from Section 1602 of Title 28.
That phrase ""not entitled to immunity comes from Section 1330.
What that means in practice is what this Court has explained in Verlinden, which is that a court presented with a Foreign Sovereign Immunity Act claim against a sovereign must decide at this threshold of the litigation, must satisfy itself that jurisdiction exists. I take it there will be instances, or there could be instances in which the court finds that there is jurisdiction, that there is no immunity, and then as the case develops in the fact finding stages that, you know, I've made a mistake; there's immunity here.
That could happen. It could conceivably happen, Your Honor.
It generally does not happen for a couple reasons.
The first is that immunity is -- unless it is pressed by the sovereign at the beginning, it's considered to be waived.
So in circumstances where a sovereign, for example, doesn't raise a factual challenge -- In my -- my hypothetical, it is raised; the judge rules against it, and especially in a case like this where there's, I think, a foreign subsidiary that's incorporated in domestic -- domestically in Venezuela, then there might be questions of the extent of overlapping management and so forth. It seems to me that that might -- if there's an initial finding of no immunity, the judge might, in the course of hearing the case on the merits that, you know, really there's immunity here.
That's -- that's possible. It's certainly possible.
I think the more problematic issue is what happened here, though, which is that the D.C. Circuit completed -- This is the opposite, where they didn't",1.0
"We'll hear argument next in case 16-254, Water Splash v. Menon. Mr. Gaston. Thank you, Mr. Chief Justice, and may it please the Court: At issue in this case is whether The Hague Service Convention permits service of process by mail if the State of destination does not object.
Our position is that such mail service is allowed, and it's a three-part argument. First, purely textual evidence of meaning shows that this reading of the treaty is at least reasonable. Second, some additional considerations, namely, this Court's decision in Schlunk, as well as the history of events leading up to the treaty, further confirm that this is a reasonable reading of Article 10(a). Counsel, your adversary basically starts from the proposition that this text is unambiguous. Yes. Do you We'll hear argument next in case 16-254, Water Splash v. Menon. Mr. Gaston. Thank you, Mr. Chief Justice, and may it please the Court: At issue in this case is whether The Hague Service Convention permits service of process by mail if the State of destination does not object.
Our position is that such mail service is allowed, and it's a three-part argument. First, purely textual evidence of meaning shows that this reading of the treaty is at least reasonable. Second, some additional considerations, namely, this Court's decision in Schlunk, as well as the history of events leading up to the treaty, further confirm that this is a reasonable reading of Article 10(a). Counsel, your adversary basically starts from the proposition that this text is unambiguous. Yes. Do you agree with that proposition? No.
We do not agree the text is wholly unambiguous.
We believe the text begins as very ambiguous.
Looking at Article 10(a), (b), and (c), where (a) uses the word ""send,"" (b) and (c) use the word ""effect service."" And instantly, just looking at that small area, one says, well, wait, what does ""send"" mean here? Does it mean send to serve? Send for nonservice? Send for both purposes? Is it the same or different than to effect serve? And we have a presumption that has been used in the statutory context the different words are usually going to mean different things.
It's not a irrebuttable presumption, but even that presumption leaves ambiguity because it -- All right.
So why do you think the drafters used those two different phrases? What's your best answer? The -- -- the -- the best -- there's a practical answer and then there's a -- a legal answer. The practical answer -- and this involves the circumstances leading up to the treaty -- is that there were three prior treaties dating back to 1896, where a French term ""addressee"" was used in the analogous provision, and that, in French, was also not a term of art for ""service."" There were two other French terms of art for ""service,"" and the convention used ""nova casiam"" and ""signif casiam"" as terms for service.
And then in this section, which was 6(1) of the earlier treaties, at least of the 1954 treaty, it used the term ""addressee."" And in context, it was very",1.0
"We'll hear argument next in Case 16-240, Weaver v. Massachusetts. Mr. Kimberly. Thank you, Mr. Chief Justice, and may it please the Court: The upshot in practice of the Commonwealth's proposed rule in this case is that when a criminal defendant like Petitioner demonstrates that his trial counsel failed to preserve the fundamental fairness of the criminal proceeding by failing to object and, therefore, allowing to stand a structural error, the gravest kind of constitutional error there can be in the course of a criminal trial.
It would be impossible for the defendant to obtain relief under Strickland against Washington for ineffective assistance of counsel.
And that's because the Commonwealth says that such -- all such defendants must prove actual prejudice resulting from their attorney's deficiency. But the problem is We'll hear argument next in Case 16-240, Weaver v. Massachusetts. Mr. Kimberly. Thank you, Mr. Chief Justice, and may it please the Court: The upshot in practice of the Commonwealth's proposed rule in this case is that when a criminal defendant like Petitioner demonstrates that his trial counsel failed to preserve the fundamental fairness of the criminal proceeding by failing to object and, therefore, allowing to stand a structural error, the gravest kind of constitutional error there can be in the course of a criminal trial.
It would be impossible for the defendant to obtain relief under Strickland against Washington for ineffective assistance of counsel.
And that's because the Commonwealth says that such -- all such defendants must prove actual prejudice resulting from their attorney's deficiency. But the problem is that when an attorney deficiency results in a structural error, it will be practically impossible to demonstrate what the practical affects of -- The problem is the structural errors -- I think one brings -- put it this way -- come in all sizes and shapes.
So here we have not -- not an exclusion of public from the trial itself. It's only the from the jury selection. But I take it your view is it doesn't matter.
If it had been the first day of the jury selection, everything else is open, or if the entire proceedings were closed.
Structural error -- you go from structural error directly to new trial. Do you make any distinctions between kinds of errors that we have called structural? The short answer, Your Honor, is no.
There are distinctions to be made in -- in the context of the public-trial right, for example.
Those distinctions play out as -- at the threshold question whether the public-trial right, in fact, has been violated. But certainly what this Court suggested in Waller where the courtroom closure was for a -- a suppression hearing at the outset of the trial and not the entire trial, that when the public-trial right is deemed to have been violated, it is itself structural. That doesn't mean, as -- as -- as Justice Stevens recognized in footnote 23 of his concurrence in Reporters Committee, that doesn't mean that the public -- that every single closure of the courtroom necessarily implicates the public-trial right as the framers of the Sixth",0.0
"We'll hear argument next this morning in case 15-1358, Ziglar v. Abbasi. Mr. Gershengorn. IN NOS. 15-1358 AND 15-1359. Mr. Chief Justice, and may it please the Court: This case marks the return of Iqbal as Plaintiffs seek to hold essentially the same defendants liable for the same actions arising in the same extraordinary circumstances in the wake of the September 11 terrorist attacks. All of the judges below concluded that Plaintiffs' core theory is squarely foreclosed by Iqbal. But the Second Circuit majority then formulated its own list merger theory of liability, premising liability on the alleged decision of Attorney General Ashcroft to merge the New York list of detainees, which had not been fully vetted, with the INS list, thereby continuing the hold-until-cleared policy for detainees We'll hear argument next this morning in case 15-1358, Ziglar v. Abbasi. Mr. Gershengorn. IN NOS. 15-1358 AND 15-1359. Mr. Chief Justice, and may it please the Court: This case marks the return of Iqbal as Plaintiffs seek to hold essentially the same defendants liable for the same actions arising in the same extraordinary circumstances in the wake of the September 11 terrorist attacks. All of the judges below concluded that Plaintiffs' core theory is squarely foreclosed by Iqbal. But the Second Circuit majority then formulated its own list merger theory of liability, premising liability on the alleged decision of Attorney General Ashcroft to merge the New York list of detainees, which had not been fully vetted, with the INS list, thereby continuing the hold-until-cleared policy for detainees on both lists. Bivens' liability does not attach here for at least three reasons. First, the Bivens remedy should not be extended to national security and immigration policy decisions by senior officials in the wake of the September 11 attacks.
If the damages remedy is to be imposed, it's for Congress, not this Court, to do so. Second, the list merger theory suffers from the same pleading deficiencies that this Court identified in Iqbal itself.
Among other things, there is an obvious alternative and noninvidious explanation of the list merger decision.
Given the uncertainty about the status of detainees on the New York list, the list merger was undertaken to avoid the inadvertent or premature release of a dangerous terrorist. And third, the defendants here violated no clearly established right.
It would not have been clear to every reasonable defendant that merging the lists in the wake of the 9/11 attacks would be unconstitutional rather than risking premature release of a detainee on the New York list. I think the easiest way for this Court to resolve this case is through the Iqbal pleading theory. But given this Court's admonition that the existence of the Bivens remedy is an antecedent question that the Court should address first, let me start there. But you -- you seem to be assuming that the whole case is about the merging of the New York list with the other list, but I thought that this was -- this case was identified as a prison conditions case. So, Your Honor, that broader theory",1.0
"We'll hear argument first this morning in Case 17-586, Abbott versus Perez, and the consolidated case. General Keller. Thank you, Mr. Chief Justice, and may it please the Court: The Texas legislature did not have a racially discriminatory purpose when it adopted the entire court-ordered congressional remedial plan and virtually all of the remedial state house plan. This Court told the district court to order districts that do not violate the Constitution or the VRA, and on remand in 2012, the district court itself said it obeyed this Court's remand and it fixed all plausible legal defects under even the low Section 5 standard. And, indeed, today, with nine groups of plaintiffs here, we cannot draw a single additional performing majority/minority district, even though plaintiffs have tried for We'll hear argument first this morning in Case 17-586, Abbott versus Perez, and the consolidated case. General Keller. Thank you, Mr. Chief Justice, and may it please the Court: The Texas legislature did not have a racially discriminatory purpose when it adopted the entire court-ordered congressional remedial plan and virtually all of the remedial state house plan. This Court told the district court to order districts that do not violate the Constitution or the VRA, and on remand in 2012, the district court itself said it obeyed this Court's remand and it fixed all plausible legal defects under even the low Section 5 standard. And, indeed, today, with nine groups of plaintiffs here, we cannot draw a single additional performing majority/minority district, even though plaintiffs have tried for years under both plans. General Keller, I know you want to get to the merits, but I don't want to leave the jurisdiction question.
And this last point raises it for me in stark relief, which is your -- you just said you can't draw this map.
The court below said you can. By not waiting for the remedy in this case, we are not in a position to be fully informed on that question.
And so I still don't understand how you distinguish Gunn, that said that in these cases, unless a district court has made clear that it is issuing an injunction or prohibiting you from using your map or some portion of your map, that you can't appeal. So could you address the -- our jurisdiction first? Sure.
As an initial matter, the district court did not say that we could, in fact, draw additional performing majority/minority districts.
But I'll take Gunn on jurisdiction first. Well, it did at least in one of the challenges, when there were -- Not -- not a performing district.
This would be the Nueces County state house district.
In fact, there, the plaintiff MALC's own expert testified if we had drawn that additional performing -- if we had drawn that additional majority/minority district, then neither of the districts in Nueces County would have performed.
We would have faced vote dilution cracking claims there. I think that's subject to dispute by your adversary, so let -- let's -- but the point still remains, which is every time you're ordered to change one district, it",1.0
"We'll hear argument next in Case 16-1220, Animal Science Products versus Hebei Welcome Pharmaceutical. Mr. Gottlieb. Thank you, Mr. Chief Justice, and may it please the Court: The question in this case is whether a district court is bound to accept a foreign sovereign's statement of foreign law in the unusual case in which the court has concerns about the statement's clarity, its completeness, or its consistency. The answer to that question is no. District courts have the authority to resolve their concerns by considering any relevant materials, even if they go beyond the materials presented by the sovereign. On the motion to dismiss in this case, the district court found that the amicus brief that was submitted by the Chinese Ministry of Commerce failed to answer important We'll hear argument next in Case 16-1220, Animal Science Products versus Hebei Welcome Pharmaceutical. Mr. Gottlieb. Thank you, Mr. Chief Justice, and may it please the Court: The question in this case is whether a district court is bound to accept a foreign sovereign's statement of foreign law in the unusual case in which the court has concerns about the statement's clarity, its completeness, or its consistency. The answer to that question is no. District courts have the authority to resolve their concerns by considering any relevant materials, even if they go beyond the materials presented by the sovereign. On the motion to dismiss in this case, the district court found that the amicus brief that was submitted by the Chinese Ministry of Commerce failed to answer important questions about how its Vitamin C regulations applied to the specific agreements that were identified in the complaint.
It also found that the Ministry's interpretation appeared to be at odds with the regulations that it cited and the documentary evidence before the court. The Second Circuit held that the district court abused its discretion by failing to dismiss the case at the motion to dismiss stage.
And the panel's view was based entirely on its view that the Ministry's appearance deprived the district court of discretion to answer its questions about the Ministry -- Ministry's position by proceeding to discovery. May I ask you a question about your bottom line? You -- you say that the court of appeals should be reversed, but if you're right, that the court of appeals should not have taken what the Chinese Ministry said as conclusive, then wouldn't the proper bottom line be a vacate and remand so the Second Circuit can reassess, with the understanding that what the Ministry said is not conclusive? We do think that vacating and remanding would be an appropriate disposition.
However, as we've pointed out in our brief, the Second Circuit in Footnote 10 of its opinion describe -- described what the -- what the district court had done as completely and reasonably appropriate in its treatment of the evidence at the motion to dismiss stage and on summary judgment stage. The -- the Second Circuit's opinion was simply that the district court had -- that the -- that the district court had erred and",1.0
"We'll hear argument this morning in Case 16-460, Artis versus the District of Columbia. Mr. Unikowsky. Mr. Chief Justice, and may it please the Court: Title 28 Section 1367(d) specifies that the period of limitations on a supplemental jurisdiction claim shall be tolled while the claim is pending in federal court and for a period of 30 days after it is dismissed. The question before the Court this morning is, what does it mean for a period of limitations to be tolled? The Court should hold that ""tolled"" means suspended, an interpretation that accords with the plain meaning of the word ""tolled."" That is the definition given in Black's Law Dictionary, and that is the way ""tolled"" is used in every other statute that uses the word ""tolled,"" We'll hear argument this morning in Case 16-460, Artis versus the District of Columbia. Mr. Unikowsky. Mr. Chief Justice, and may it please the Court: Title 28 Section 1367(d) specifies that the period of limitations on a supplemental jurisdiction claim shall be tolled while the claim is pending in federal court and for a period of 30 days after it is dismissed. The question before the Court this morning is, what does it mean for a period of limitations to be tolled? The Court should hold that ""tolled"" means suspended, an interpretation that accords with the plain meaning of the word ""tolled."" That is the definition given in Black's Law Dictionary, and that is the way ""tolled"" is used in every other statute that uses the word ""tolled,"" none of which would make any sense under Respondent's interpretation. If that's the -- if that's the way the statute operates, it seems to me that the provision at the end which says the state can provide for a longer tolling period is generally un- -- unnecessary, if the -- if the -- if -- under your position, it would seem to be quite unnecessary for the state to have a longer tolling period. Your Honor, states could -- Now, it -- it could be, of course, that they have concern about there being only a week left or something, but in most cases, under -- under your view, I just don't see the necessity for the last clause. Your Honor, it's true that typically the state savings clause won't necessarily be triggered, but there are certainly many sets of facts in which it would be triggered.
First of all, a state could enact a tolling period that's even longer than the federal tolling period.
Louisiana, for instance, actually restarts the clock. But they couldn't enact a shorter one? They could not, that's correct.
I think this is a federal floor. In other words, your -- your position gives the states zero flexibility.
The Respondent's gives the states maximum flexibility; states can have it any way they want.
But you don't give any protection to the states that don't want to have long-delayed suits. Yeah, that is -- it is certainly the case that this statute provides a federal floor, and we're debating about the length of the federal",1.0
"We'll hear argument first this morning in Case 16-6795, Ayestas versus Davis. Mr. Kovarsky. Mr. Chief Justice, and may it please the Court: 18 U.S.C. Section 3599 entitles indigent inmates facing the death penalty to reasonably necessary services.
And services are reasonably necessary when they would be used to identify or develop possible claims by a reasonable attorney representing a paying client of ordinary means. But in the Fifth Circuit, the standard is higher.
Inmates must show necessity that is not just reasonable but that is substantial. As a result, courts in the Fifth Circuit, and the Fifth Circuit alone, are permitted to probe deeply into the merits and procedural viability of as yet undeveloped claims that the requested services might support. Why would a reasonable attorney with finite means We'll hear argument first this morning in Case 16-6795, Ayestas versus Davis. Mr. Kovarsky. Mr. Chief Justice, and may it please the Court: 18 U.S.C. Section 3599 entitles indigent inmates facing the death penalty to reasonably necessary services.
And services are reasonably necessary when they would be used to identify or develop possible claims by a reasonable attorney representing a paying client of ordinary means. But in the Fifth Circuit, the standard is higher.
Inmates must show necessity that is not just reasonable but that is substantial. As a result, courts in the Fifth Circuit, and the Fifth Circuit alone, are permitted to probe deeply into the merits and procedural viability of as yet undeveloped claims that the requested services might support. Why would a reasonable attorney with finite means to spend spend them on -- on the research into the facts as -- as you propose, when he won't be able to submit those facts to the court under 2254(e)(2)? Mr. Chief Justice, I actually think that they may well be able to submit those facts under 2254(e)(2), and I also think that there are reasons why a reasonable attorney might pursue evidence notwithstanding the inability to introduce that evidence at an (e)(2) hearing to prove the under -- underlying constitutional violation. Well, if he is ever able to submit under (e)(2), it would be because it's a new rule of constitutional law -- I'm just looking at the statute here -- or a factual predicate that could not have been previously discovered.
And if it could not have been previously discovered, it seems to me you won't be able to make a case of ineffective assistance of counsel.
It's not ineffective if he couldn't have discovered it. Mr. Chief Justice, you're looking at the two subsections under (e)(2). Uh-huh. We actually drop out of the (e)(2) analysis because the inmate didn't ""fail to develop the claim"" within the opening clause.
So you -- the Court would never even reach the analysis in the two subsections that you're -- Well, I would have thought he did fail to develop it.
You just have an excuse, I guess, a reason why he shouldn't be faulted in your view, and that's because of the ineffective assistance of counsel.
And you plan to make that case by submitting the new evidence",1.0
